Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor
POSC404010,LEC,The Judicial Process,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Feb 7 - May 17,"Rennie,Sheldon"
POSC408070,LEC,International Organization,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
POSC408071,LEC,International Organization,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC408072,LEC,International Organization,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC409010,LEC,Topics in World Politics: HUMANIZING WORLD POLITICS,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Weinert,Matthew S"
POSC409070,LEC,"Topics in World Politics: POLITICS, CULTURE & GOVERNANCE",NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
POSC409071,LEC,"Topics in World Politics: ISLAM, POLITICS & BRITAIN",NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
POSC409072,LEC,Topics in World Politics: INTERNATIONAL RELATIONS,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
POSC409073,LEC,Topics in World Politics: POLITICAL BEHAVIOR,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
POSC409074,LEC,Topics in World Politics,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
POSC409076,LEC,Topics in World Politics: CONTEMPORARY SPAIN,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
POSC409077,LEC,Topics in World Politics: CONTEMPORARY SPAIN,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC409080,LEC,Topics in World Politics: HUMANIZING WORLD POLITICS,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Weinert,Matthew S"
POSC410010,LEC,Islam in Global Affairs,NEWRK,3 Hrs,MW,6:30PM - 7:45PM,Feb 7 - May 17,"Khan,Muqtedar"
POSC410070,LEC,Islam in Global Affairs,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC411010,LEC,"Politics, Policy and Inequality",NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Davis Jr,Theodore J"
POSC413010,LEC,Topics in American Politics: ENTRTNMENT MEDIA & US POLITICS,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Brewer,Paul Ryan"
POSC414010,LEC,Topics in American Foreign Policy: US STRATEGY IN THE MODERN ERA,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Feb 7 - May 17,"Ebner,David"
POSC416010,LEC,Ethnic Conflict and Conflict Resolution,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Kaufman,Stuart Jay"
POSC417010,LEC,National Security Policy,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Kaufman,Stuart Jay"
POSC419070,LEC,International Relations History,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC419071,LEC,International Relations History,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC423010,LEC,Congress,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Feb 7 - May 17,"Mycoff,Jason D"
POSC426070,LEC,Latin American Politics,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC426071,LEC,Latin American Politics,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC433070,LEC,African Politics,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
POSC438071,LEC,Topics in Political Theory: MULTICULTURALISM & POL. THEORY,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
POSC439071,LEC,Topics in African Politics,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC439072,LEC,Topics in African Politics,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC442070,LEC,Topics in European Politics: WESTERN EUROPE SINCE 1945,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
POSC442073,LEC,Topics in European Politics: NATIONS AND NATIONALISM,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC445070,LEC,Human Rights and World Politics,NEWRK,3 Hrs,,Canceled,,
POSC446010,LEC,International Human Rights on Film,NEWRK,3 Hrs,R,5:00PM - 8:00PM,Feb 7 - May 17,"Tharp,Christopher John Gassler"
POSC448010,LEC,Theories of International Relations,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Denemark,Robert Allen"
POSC450010,LEC,Topics in Latin American Politics: POPULISM IN LATIN AMERICA,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Carrion,Julio F"
POSC453010,LEC,Comparative Political Economy,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Kinderman,Daniel"
POSC459010,LEC,Sexuality and Law,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Rasmussen,Claire Elaine"
POSC459010,LEC,Sexuality and Law,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Rasmussen,Claire Elaine"
POSC464070,INT,"Internship in Political Science and International Relations: WASHINGTON, DC",NEWRK,3-6 Hrs,,Canceled,,
POSC464072,INT,Internship in Political Science and International Relations,NEWRK,3 Hrs,,Canceled,,
POSC464073,INT,Internship in Political Science and International Relations: PARIS - ENGLISH PROGRAM,NEWRK,3 Hrs,,Canceled,,
POSC467070,LEC,"SEMINAR: POWER, INEQUALITY, SOC POL",NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC469010,PRC,Social Justice Practicum,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Bueno-Hansen PhD,Pascha"
POSC481070,LEC,"Topics in Social Policy: POWER, INEQUALITY & SOC POLICY",NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Barnes,Philip James"
POSC482010,LEC,America in the Middle East,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Green,Daniel M"
POSC483070,LEC,Washington D.C. Policy Practicum,NEWRK,3-6 Hrs,TBD,,Feb 7 - May 17,"Barnes,Philip James"
POSC489080D,DIS,The Implicit Mind,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Kubota,Jennifer"
POSC491010,LEC,Politics of Developing Nations,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Khan,Muqtedar"
POSC497070,RSC,Experiential Learning in Political Science & International Relations: PRAGUE,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC497071,RSC,Experiential Learning in Political Science & International Relations: LONDON,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC497072,RSC,Experiential Learning in Political Science & International Relations: PARIS - ENGLISH PROGRAM,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC497073,RSC,Experiential Learning in Political Science & International Relations: WASHINGTON D.C.,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
POSC498010,INT,Capstone Internship,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Oskooii,Kassra"
POSC498070,INT,Capstone Internship,NEWRK,3-6 Hrs,TBD,,Feb 7 - May 17,"Barnes,Philip James"
POSC499010,LEC,Capstone,NEWRK,1 Hrs,M,10:10AM - 11:00AM,Feb 7 - May 17,"Bauer,Gretchen M"
POSC499011,LEC,Capstone,NEWRK,1 Hrs,W,10:10AM - 11:00AM,Feb 7 - May 17,"Bauer,Gretchen M"
POSC499012,LEC,Capstone,NEWRK,1 Hrs,F,10:10AM - 11:00AM,Feb 7 - May 17,"Bauer,Gretchen M"
POSC803010,LEC,Proseminar in American Politics,NEWRK,3 Hrs,M,2:00PM - 5:00PM,Feb 7 - May 17,"Jones,Philip Edward"
POSC809010,LEC,Proseminar in Comparative Politics,NEWRK,3 Hrs,R,2:00PM - 5:00PM,Feb 7 - May 17,"Carrion,Julio F"
POSC817010,LEC,Statistical Analysis for Political Science II,NEWRK,3 Hrs,T,2:00PM - 5:00PM,Feb 7 - May 17,"Bagozzi,Benjamin Edward"
POSC819010,LEC,Qualitative Methods for Political Science,NEWRK,3 Hrs,T,2:00PM - 5:00PM,Feb 7 - May 17,"Medenica,Vladimir"
POSC824010,LEC,Comparative Political Economy,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Feb 7 - May 17,"Kinderman,Daniel"
POSC828010D,DIS,Feminist International Relations,NEWRK,3 Hrs,W,2:00PM - 5:00PM,Feb 7 - May 17,"Ellerby,Kara Lynn"
POSC850010,LEC,Current Research in Society and Politics,NEWRK,1-3 Hrs,F,2:30PM - 5:30PM,Feb 7 - May 17,"Miller,Joanne Marie"
POSC867010,LEC,SEMINAR: INEQUALITY,NEWRK,3 Hrs,R,6:00PM - 9:00PM,Feb 7 - May 17,"Medenica,Vladimir"
PRES801000,RSC,Research Presentation Seminar,NEWRK,0 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
PRES866000,IND,Special Problem,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
PRES964000,IND,Pre-Candidacy Study,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
PRES969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
PSYC100010,LEC,General Psychology,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,"Ly,Agnes Ruan"
PSYC100011,LEC,General Psychology,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Ly,Agnes Ruan"
PSYC100012,LEC,General Psychology,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Kenkel,William"
PSYC100071,LEC,General Psychology,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
PSYC100072,LEC,General Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC100073,LEC,General Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC100074,LEC,General Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC100080,LEC,General Psychology,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Quinn,Paul Christopher"
PSYC100510,LEC,General Psychology,GTOWN,3 Hrs,T,1:30PM - 4:15PM,Feb 7 - May 17,"Joella,Ethan Jon"
PSYC100710,LEC,General Psychology,WILM,3 Hrs,F,1:00PM - 4:00PM,Feb 7 - May 17,"Laino,Debra"
PSYC167070,LEC,SEMINAR: HISTORY OF PSYCHOLOGY,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC167071,LEC,SEMINAR: PSYCH AS A NATURAL SCIENCE,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC167072,LEC,SEMINAR: PSYCH AS A SOCIAL SCIENCE,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC207010,LEC,Research Methods,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Jaremka,Lisa Marie"
PSYC207011,LEC,Research Methods,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Nadzan,Megan Ann"
PSYC207012,LEC,Research Methods,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Handley,Grace"
PSYC207013,LEC,Research Methods,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Lebed,Anton"
PSYC207013,LEC,Research Methods,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Lebed,Anton"
PSYC207070,LEC,Research Methods,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
PSYC207071,LEC,Research Methods,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC207072,LEC,Research Methods,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC207073,LEC,Research Methods,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC207074,LEC,Research Methods,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC207075,LEC,Research Methods,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC209010,LEC,Measurement and Statistics,NEWRK,3 Hrs,TR,5:00PM - 6:15PM,Feb 7 - May 17,"Collins,Nicholas"
PSYC209011,LEC,Measurement and Statistics,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Andrews,Leigh A"
PSYC209012,LEC,Measurement and Statistics,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Feb 7 - May 17,"Baker IV,Augustus Lynn"
PSYC209070,LEC,Measurement and Statistics,NEWRK,3 Hrs,,Canceled,,
PSYC209071,LEC,Measurement and Statistics,NEWRK,3 Hrs,,Canceled,,
PSYC209072,LEC,Measurement and Statistics,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC209073,LEC,Measurement and Statistics,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC209080,LEC,Measurement and Statistics,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Feb 7 - May 17,"Ly,Agnes Ruan"
PSYC303070,LEC,Introduction to Social Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC310010,LEC,Sensation and Perception,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Vickery,Timothy John"
PSYC312070,LEC,Learning and Motivation,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC314010,LEC,Brain and Behavior,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Neunuebel,Joshua Paul"
PSYC314011,LEC,Brain and Behavior,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Neunuebel,Joshua Paul"
PSYC314012,LEC,Brain and Behavior,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Mohammadmirzaei,Negin"
PSYC320010,LEC,Introduction to Neuroscience,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Knox,Dayan K"
PSYC320080,LEC,Introduction to Neuroscience,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Roth PhD,Eric D"
PSYC325010,LEC,Child Psychology,NEWRK,3 Hrs,T,5:00PM - 8:00PM,Feb 7 - May 17,"Sheffler,Kristy"
PSYC325070,LEC,Child Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC325071,LEC,Child Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC325072,LEC,Child Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC325073,LEC,Child Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC334310,LEC,Abnormal Psychology,DOVER,3 Hrs,MW,4:30PM - 5:45PM,Feb 7 - May 17,"Mendoza,Albee Therese"
PSYC340010,LEC,Cognition,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,"Begosh,Kristen Teresa"
PSYC340011,LEC,Cognition,NEWRK,3 Hrs,MW,5:00PM - 6:15PM,Feb 7 - May 17,"Rogers,Leeland L"
PSYC340071,LEC,Cognition,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC340072,LEC,Cognition,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC340073,LEC,Cognition,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC340074,LEC,Cognition,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC340080,LEC,Cognition,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Intraub,Helene"
PSYC342010,LEC,Conspiracy Theories and Misinformation,NEWRK,3 Hrs,W,5:00PM - 8:00PM,Feb 7 - May 17,"Miller,Joanne Marie"
PSYC350010,LEC,Developmental Psychology,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Zablah,Franssy"
PSYC350071,LEC,Developmental Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC350072,LEC,Developmental Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC350073,LEC,Developmental Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC366000,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,Staff
PSYC366002,IND,Independent Study,NEWRK,1-6 Hrs,T,3:30PM - 4:30PM,Feb 7 - May 17,"Dozier,Mary"
PSYC367070,LEC,SEMINAR: GROUP DYNAMICS,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367074,LEC,SEMINAR: CHILDHOOD & ADOLESCENCE PSYCH,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367075,LEC,SEMINAR: EXPERIMENTAL COGNITIVE PSYCH,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367076,LEC,SEMINAR: FORENSIC PSYCHOLOGY,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367077,LEC,SEMINAR: INTRO TO COUNSELING PSYCHOLOGY,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367078,LEC,SEMINAR: PSYCHOLOGY OF ADDICTION,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367078,LEC,SEMINAR: PSYCHOLOGY OF ADDICTION,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367079,LEC,SEMINAR,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367100,LEC,SEMINAR,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367101,LEC,SEMINAR: DEVELOPMENTAL PSYCHPATHOLOGY,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367102,LEC,SEMINAR: INTRO PSYC-NURSING & MIDWIFERY,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367103,LEC,SEMINAR: PSYCHOANALYSIS OF ART,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367104,LEC,SEMINAR: PSYCHOANALYSIS OF FILM,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367105,LEC,SEMINAR: PSYCHOLOGY OF ART AND CULTURE,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367106,LEC,SEMINAR: PSYCHOLOGY OF TOTALITARIANISM,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367107,LEC,SEMINAR: SOCIAL PSYCHOLOGY,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367108,LEC,SEMINAR: STRESS AND COPING,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC367109,LEC,SEMINAR: TESTING AND ASSESSMENT,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC370071,LEC,Research in Personality,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC370072,LEC,Research in Personality,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC370073,LEC,Research in Personality,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC380010,LEC,Psychopathology,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Fowles,Timothy Robert"
PSYC380011,LEC,Psychopathology,NEWRK,3 Hrs,MW,6:30PM - 7:45PM,Feb 7 - May 17,"Hayes,Adele Marie"
PSYC380071,LEC,Psychopathology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC380072,LEC,Psychopathology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC380073,LEC,Psychopathology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC380074,LEC,Psychopathology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC380075,LEC,Psychopathology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC390010,LEC,Social Psychology,NEWRK,3 Hrs,R,5:00PM - 8:00PM,Feb 7 - May 17,"Miller,Joanne Marie"
PSYC390070,LEC,Social Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC390071,LEC,Social Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC390072,LEC,Social Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC394010,LEC,Cultural Psychology,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Morling,Beth Ann"
PSYC394011,LEC,Cultural Psychology,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Morling,Beth Ann"
PSYC402010,LEC,Mindfulness and the Brain,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Griffin,Amy L."
PSYC405010L,LAB,Advanced Research Methods,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Begosh,Kristen Teresa"
PSYC405011L,LAB,Advanced Research Methods,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Begosh,Kristen Teresa"
PSYC405012L,LAB,Advanced Research Methods,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Cloutier,Jasmin"
PSYC410010,LEC,Religion and Psychology,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Feb 7 - May 17,"Fox,Alan David"
PSYC414010,LEC,Drugs and the Brain,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"McCaughey,Stuart A"
PSYC432070,LEC,Advanced Health Psychology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC466000,IND,Advanced Research,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,Staff
PSYC466002,IND,Advanced Research,NEWRK,1-6 Hrs,T,3:30PM - 4:30PM,Feb 7 - May 17,"Dozier,Mary"
PSYC467010,LEC,SEMINAR: NEUROLOGICAL DISORDERS,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"McCaughey,Stuart A"
PSYC467011,LEC,SEMINAR: PERCEPTION AND ATTENTION,NEWRK,3 Hrs,W,10:00AM - 1:00PM,Feb 7 - May 17,"Schneider,Keith Allan"
PSYC467012,LEC,SEMINAR: WHAT WE THINK WE THINK,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Feb 7 - May 17,"Morling,Beth Ann"
PSYC467070,LEC,SEMINAR: PSYCHOLOGY AND SOCIAL ISSUES,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A"
PSYC467071,LEC,SEMINAR: DIVERSITY & SOCIAL INTERACTION,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC467072,LEC,SEMINAR: HOT TOPICS IN NEUROPSYCHOLOGY,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC467073,LEC,SEMINAR: PSYCHOLOGY ELECTIVE,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
PSYC468000,IND,Thesis Research,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,Staff
PSYC468002,IND,Thesis Research,NEWRK,3 Hrs,T,3:30PM - 4:30PM,Feb 7 - May 17,"Dozier,Mary"
PSYC481010,LEC,Clinical Psychology,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Fowles,Timothy Robert"
PSYC486010,LEC,Trauma and Resilience,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Hayes,Adele Marie"
PSYC489080D,DIS,The Implicit Mind,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Kubota,Jennifer"
PSYC489080D,DIS,The Implicit Mind,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Kubota,Jennifer"
PSYC666000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
PSYC667011,LEC,SEMINAR: PERCEPTION AND ATTENTION,NEWRK,3 Hrs,W,10:00AM - 1:00PM,Feb 7 - May 17,"Schneider,Keith Allan"
PSYC668000,RSC,Research,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,Staff
PSYC800000,IND,Psychological and Brain Sciences Colloquia,NEWRK,1 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
PSYC801000,RSC,Laboratory Rotation,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,Staff
PSYC820010,LEC,Psychodiagnostics: Objective Trait and Behavioral Assessment,NEWRK,3 Hrs,M,1:30PM - 4:30PM,Feb 7 - May 17,"Kobak,R Rogers"
PSYC835010L,LAB,Supervised Practice in Clinical Psychology II,NEWRK,1-3 Hrs,R,1:30PM - 3:00PM,Feb 7 - May 17,"Fowles,Timothy Robert"
PSYC835011L,LAB,Supervised Practice in Clinical Psychology II,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Lea,Troy William"
PSYC837010L,LAB,Supervised Practice in Clinical Psychology IV,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Kobak,R Rogers"
PSYC860010,LEC,Psychological Statistics,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Vickery,Timothy John"
PSYC866000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
