Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor,PreReqs
ARTH321010,LEC,Great Cities of the World,NEWRK,3 Hrs,ASYN,,Feb 7 - May 17,"Okoye,Ikem S",[]
ARTH321080,LEC,Great Cities of the World,NEWRK,3 Hrs,ASYN,,Feb 7 - May 17,"Okoye,Ikem S",[]
ARTH366000,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH406012,LEC,Seminar in Medieval Art: THE MEDIEVAL BOOK,NEWRK,3 Hrs,W,2:30PM - 5:30PM,Feb 7 - May 17,"Gallant,Denva",[]
ARTH429010,LEC,Seminar in Modern Architecture: ARCHITECTURE AND PROGRESS,NEWRK,3 Hrs,W,9:05AM - 12:05PM,Feb 7 - May 17,"Isenstadt,Samuel M",[]
ARTH455010,LEC,Black Bodies on Display: Race in Museums,NEWRK,3 Hrs,T,2:00PM - 5:00PM,Feb 7 - May 17,"McGee,Julie L",[]
ARTH464000,IND,Internship in Art History,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH466000,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH606012,LEC,Studies in Medieval Art: THE MEDIEVAL BOOK,NEWRK,3 Hrs,W,2:30PM - 5:30PM,Feb 7 - May 17,"Gallant,Denva",[]
ARTH610010,LEC,Introduction to Theories of Material Culture Studies,NEWRK,3 Hrs,R,3:30PM - 6:30PM,Feb 7 - May 17,"Yates,Julian D",[]
ARTH627011,LEC,Studies in the History of Photography: THE PHOTOGRAPH & THE MAGAZINE,NEWRK,3 Hrs,R,9:30AM - 12:30PM,Feb 7 - May 17,"Hill,Jason Edward",[]
ARTH629010,LEC,Studies in Modern Architecture: ARCHITECTURE AND PROGRESS,NEWRK,3 Hrs,W,9:05AM - 12:05PM,Feb 7 - May 17,"Isenstadt,Samuel M",[]
ARTH655010,LEC,Black Bodies on Display: Race in Museums,NEWRK,3 Hrs,T,2:00PM - 5:00PM,Feb 7 - May 17,"McGee,Julie L",[]
ARTH663000,INT,Art Museum Internship,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH664000,INT,Curatorial Internship,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH666000,IND,SPECIAL PROBLEM,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH851010,LEC,Seminar in Art Historical Pedagogy,NEWRK,3 Hrs,M,1:25PM - 4:25PM,Feb 7 - May 17,"Werth,Mary Margaret",[]
ARTH860000,RSC,Reading and Research,NEWRK,1-9 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH866000,IND,SPECIAL PROBLEM,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH870000,IND,Master's Paper,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH964000,IND,Pre-Candidacy Study,NEWRK,3-9 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ASIA466010,IND,Independent Study,NEWRK,1-3 Hrs,,Canceled,,,[]
BHAN106010,LEC,Introduction to Anthropology of Health,NEWRK,3 Hrs,ASYN,,Feb 7 - May 17,"Ansari,David",[]
BHAN120010L,LAB,Physical Education: JUMP START FITNESS,NEWRK,1 Hrs,MW,10:10AM - 11:00AM,Feb 7 - May 17,"Taplin,Maria",[]
BHAN120011L,LAB,Physical Education: TEAM SPORTS,NEWRK,1 Hrs,MW,1:25PM - 2:15PM,Feb 7 - May 17,"Carter,Jordan",[]
BHAN120012L,LAB,Physical Education: YOGA,NEWRK,1 Hrs,TR,8:00AM - 8:50AM,Feb 7 - May 17,"Jones,Lisa Z",[]
BHAN120013L,LAB,Physical Education: WALKING/JOGGING,NEWRK,1 Hrs,TR,2:00PM - 2:50PM,Feb 7 - May 17,"Hunt,Elizabeth",[]
BHAN120014L,LAB,Physical Education: STRENGTH & CONDITIONING,NEWRK,1 Hrs,MW,10:10AM - 11:00AM,Feb 7 - May 17,"Balbirnie,Bridget M",[]
BHAN120017L,LAB,Physical Education: PUMP & PLYO,NEWRK,1 Hrs,TR,9:30AM - 10:20AM,Feb 7 - May 17,"Crowley,Rita Marie",[]
BHAN120018L,LAB,Physical Education: INDOOR CYCLE,NEWRK,1 Hrs,MW,10:10AM - 11:00AM,Feb 7 - May 17,"Crowley,Rita Marie",[]
BHAN120019L,LAB,Physical Education: INDOOR CYCLE,NEWRK,1 Hrs,TR,8:25AM - 9:15AM,Feb 7 - May 17,"Rosa,Constance Beverly",[]
BHAN120021L,LAB,Physical Education: FITNESS BOOT CAMP,NEWRK,1 Hrs,TR,11:00AM - 11:50AM,Feb 7 - May 17,"Crowley,Rita Marie",[]
BHAN120023L,LAB,Physical Education: YOGA,NEWRK,1 Hrs,MW,9:05AM - 9:55AM,Feb 7 - May 17,"Jones,Lisa Z",[]
BHAN120024L,LAB,Physical Education: STRENGTH & CONDITIONING,NEWRK,1 Hrs,TR,9:30AM - 10:20AM,Feb 7 - May 17,"Balbirnie,Bridget M",[]
BHAN120025L,LAB,Physical Education: YOGA,NEWRK,1 Hrs,TR,9:30AM - 10:20AM,Feb 7 - May 17,"Jones,Lisa Z",[]
BHAN120027L,LAB,Physical Education: ICE SKATING I,NEWRK,1 Hrs,MW,9:05AM - 9:55AM,Feb 7 - May 17,"Eppes,Jennifer Helfrich",[]
BHAN120030L,LAB,Physical Education: YOGA,NEWRK,1 Hrs,MW,8:00AM - 8:50AM,Feb 7 - May 17,"Jones,Lisa Z",[]
BHAN120032L,LAB,Physical Education: PILATES,NEWRK,1 Hrs,MW,9:05AM - 9:55AM,Feb 7 - May 17,"Crowley,Rita Marie",[]
BHAN120033L,LAB,Physical Education: BARRE,NEWRK,1 Hrs,TR,9:30AM - 10:20AM,Feb 7 - May 17,"Hunt,Elizabeth",[]
BHAN120034L,LAB,Physical Education: YOGA,NEWRK,1 Hrs,MW,10:10AM - 11:00AM,Feb 7 - May 17,"Boulden,Andrea Marie",[]
BHAN120036L,LAB,Physical Education: EXERCISE AND CONDITIONING,NEWRK,1 Hrs,MW,10:10AM - 11:00AM,Feb 7 - May 17,"Carter,Jordan",[]
BHAN120037L,LAB,Physical Education: ICE SKATING I,NEWRK,1 Hrs,MW,10:10AM - 11:00AM,Feb 7 - May 17,"Eppes,Jennifer Helfrich",[]
BHAN120038L,LAB,Physical Education: INDOOR CYCLE,NEWRK,1 Hrs,TR,9:30AM - 10:20AM,Feb 7 - May 17,"Rosa,Constance Beverly",[]
BHAN120039L,LAB,Physical Education: JUMP START FITNESS,NEWRK,1 Hrs,MW,11:15AM - 12:05PM,Feb 7 - May 17,"Taplin,Maria",[]
BHAN120043L,LAB,Physical Education: PILATES,NEWRK,1 Hrs,MW,11:15AM - 12:05PM,Feb 7 - May 17,"Hunt,Elizabeth",[]
BHAN120045L,LAB,Physical Education: YOGA,NEWRK,1 Hrs,MW,9:05AM - 9:55AM,Feb 7 - May 17,"Boulden,Andrea Marie",[]
BHAN120045L,LAB,Physical Education: YOGA,NEWRK,1 Hrs,MW,9:05AM - 9:55AM,Feb 7 - May 17,"Boulden,Andrea Marie",[]
BHAN120046L,LAB,Physical Education: FITNESS BOOT CAMP,NEWRK,1 Hrs,TR,11:00AM - 11:50AM,Feb 7 - May 17,"Hunt,Elizabeth",[]
BHAN120047L,LAB,Physical Education: EXERCISE AND CONDITIONING,NEWRK,1 Hrs,MW,11:15AM - 12:05PM,Feb 7 - May 17,"Balbirnie,Bridget M",[]
BHAN120052L,LAB,Physical Education: BADMINTON,NEWRK,1 Hrs,TR,2:00PM - 2:50PM,Feb 7 - May 17,"Hayman,John T",[]
BHAN120054L,LAB,Physical Education: BADMINTON,NEWRK,1 Hrs,MW,10:10AM - 11:00AM,Feb 7 - May 17,"Hayman,John T",[]
BHAN130016,LEC,Health Topics: SUSTAINABILITY & FOOD,NEWRK,1 Hrs,R,12:30PM - 2:00PM,Feb 7 - May 17,"Muzzi,Jennifer Lynn",[]
BHAN130022,LEC,Health Topics: PERSONAL RELATIONSHIPS,NEWRK,1 Hrs,M,12:20PM - 1:10PM,Feb 7 - May 17,"Groth,John Warren",[]
BHAN130025,LEC,Health Topics: DEATH AND DYING,NEWRK,1 Hrs,W,12:20PM - 1:10PM,Feb 7 - May 17,"Groth,John Warren",[]
BHAN130028,LEC,Health Topics: PERSONAL RELATIONSHIPS,NEWRK,1 Hrs,M,10:10AM - 11:00AM,Feb 7 - May 17,"Groth,John Warren",[]
BHAN130029,LEC,Health Topics: DEATH AND DYING,NEWRK,1 Hrs,W,10:10AM - 11:00AM,Feb 7 - May 17,"Groth,John Warren",[]
BHAN130031,LEC,Health Topics: TAKEOUT MAKEOVER,NEWRK,1 Hrs,T,5:00PM - 6:30PM,Feb 7 - May 17,"Knick,Brittany L",[]
BHAN130035,LEC,Health Topics: PERSONAL MANAGEMENT,NEWRK,1 Hrs,M,1:25PM - 2:15PM,Feb 7 - May 17,"Groth,John Warren",[]
BHAN130036,LEC,Health Topics: PERSONAL MANAGEMENT,NEWRK,1 Hrs,W,1:25PM - 2:15PM,Feb 7 - May 17,"Groth,John Warren",[]
BHAN130037,LEC,Health Topics: COOKING AROUND THE WORLD,NEWRK,1 Hrs,M,5:00PM - 6:30PM,Feb 7 - May 17,"Knick,Brittany L",[]
BHAN130040,LEC,Health Topics: HEALTH & VIRTUES,NEWRK,1 Hrs,T,9:30AM - 10:45AM,Feb 7 - May 17,"Groth,John Warren",[]
BHAN130196,LEC,Health Topics: MANAGING WORK STRESS,NEWRK,1 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"McCleary,Katherine Watson",[]
BHAN130197,LEC,Health Topics: MANAGING WORK STRESS,NEWRK,1 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"McCleary,Katherine Watson",[]
BHAN130198,LEC,Health Topics: MANAGING WORK STRESS,NEWRK,1 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"McCleary,Katherine Watson",[]
BHAN130199,LEC,Health Topics: MANAGING WORK STRESS,NEWRK,1 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"McCleary,Katherine Watson",[]
BHAN155010,LEC,Personal Health Management: An Approach for a Lifetime,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,"Corbitt,Kathryn Lucille",[]
BHAN155011,LEC,Personal Health Management: An Approach for a Lifetime,NEWRK,3 Hrs,TR,5:00PM - 6:15PM,Feb 7 - May 17,"Bowman,Stephen E",[]
BHAN155012,LEC,Personal Health Management: An Approach for a Lifetime,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Hayman,John T",[]
BHAN155014,LEC,Personal Health Management: An Approach for a Lifetime,NEWRK,3 Hrs,TR,8:00AM - 9:15AM,Feb 7 - May 17,"Corbitt,Kathryn Lucille",[]
BHAN155015,LEC,Personal Health Management: An Approach for a Lifetime,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Stockar,Karyn Dunning",[]
BHAN155016,LEC,Personal Health Management: An Approach for a Lifetime,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Holland,Cindy Lee Goodell",[]
BHAN155017,LEC,Personal Health Management: An Approach for a Lifetime,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Crist,Gina Kathryn",[]
BHAN155018,LEC,Personal Health Management: An Approach for a Lifetime,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Stockar,Karyn Dunning",[]
BHAN160010,LEC,Health Behavior Science Seminar,NEWRK,1 Hrs,W,12:20PM - 1:10PM,Feb 7 - May 17,"Shendock,Jennifer","[['BHAN155'], []]"
BHAN166000,IND,Special Problem,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BHAN168000,IND,Freshman Special Topics,NEWRK,1-4 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BHAN256010D,DIS,"Mindfulness for Innovation, Creativity and Entrepreneurship",NEWRK,1 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Whittaker,Alyssa Nicole",[]
BHAN263010L,LAB,Health Behavior Science Practicum,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Bibik,Janice Marian",[]
BHAN266000,IND,Special Problem,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BHAN268000,IND,Sophomore Special Topics,NEWRK,1-4 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BHAN301050,LEC,The Art of Happiness,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Feb 7 - May 17,"Goodwin,Stephen C.",[]
BHAN302010,LEC,Medical Anthropology,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Feb 7 - May 17,"Ansari,David",[]
BHAN304010,LEC,"Culture, Health & Environment",NEWRK,3 Hrs,W,5:00PM - 8:00PM,Feb 7 - May 17,"Trivedi,Jennifer Marie",[]
BHAN311010,LEC,Issues in Health Behavior Science,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Hoopes,Elissa Koury","[['BHAN155'], []]"
BHAN311011,LEC,Issues in Health Behavior Science,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Abraham,Avron","[['BHAN155'], []]"
BHAN326010,LEC,Research Methods and Statistics for Behavioral Science,NEWRK,3 Hrs,MW,1:25PM - 2:15PM,Feb 7 - May 17,"Skubisz,Christine M","[['STAT200'], []]"
BHAN326020D,DIS,Research Methods and Statistics for Behavioral Science,NEWRK,3 Hrs,F,1:25PM - 2:15PM,Feb 7 - May 17,"Wolfle,Brianna","[['STAT200'], []]"
BHAN326021D,DIS,Research Methods and Statistics for Behavioral Science,NEWRK,3 Hrs,F,12:20PM - 1:10PM,Feb 7 - May 17,"Wolfle,Brianna","[['STAT200'], []]"
BHAN332010,LEC,Health Behavior Theory and Models,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Goodwin,Stephen C.","[['BHAN155'], []]"
BHAN332011,LEC,Health Behavior Theory and Models,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Lodyga,Marc Gregory","[['BHAN155'], []]"
BHAN334010,LEC,Health Behavior Assessment,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Feb 7 - May 17,"Skubisz,Christine M","[['BHAN326', 'BHAN332'], []]"
BHAN334011,LEC,Health Behavior Assessment,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Skubisz,Christine M","[['BHAN326', 'BHAN332'], []]"
BHAN334081,LEC,Health Behavior Assessment,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Skubisz,Christine M","[['BHAN326', 'BHAN332'], []]"
BHAN335010,LEC,Health and Aging: HEALTH AND AGING,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Orsega-Smith,Elizabeth M",[]
BHAN335080,LEC,Health and Aging: HEALTH AND AGING,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Orsega-Smith,Elizabeth M",[]
BHAN335080,LEC,Health and Aging: HEALTH AND AGING,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Orsega-Smith,Elizabeth M",[]
BHAN342010,LEC,Introduction to Adapted Physical Activity,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,"Obrusnikova,Iva",[]
BHAN342011,LEC,Introduction to Adapted Physical Activity,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Goodwin,Stephen C.",[]
BHAN342012,LEC,Introduction to Adapted Physical Activity,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Firkin,Cora J",[]
BHAN342081,LEC,Introduction to Adapted Physical Activity,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Goodwin,Stephen C.",[]
BHAN366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BHAN368000,IND,Junior Special Topics,NEWRK,1-4 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BHAN403010L,LAB,Practicum in Adapted Physical Activity,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Bibik,Janice Marian",[]
BHAN435010,LEC,Physical Activity Behavior,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Feb 7 - May 17,"Dominick PhD,Gregory Mitchell","[[], [['KAAP221', 'KAAP310']]]"
BHAN435070,LEC,Physical Activity Behavior,NEWRK,3 Hrs,,Canceled,,,"[[], [['KAAP221', 'KAAP310']]]"
BHAN440010,LEC,Strategies for Athletic Peak Performance,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,"Hayman,John T",[]
BHAN445050,LEC,"Health, Physical Activity, & Disability",NEWRK,3 Hrs,T,4:00PM - 7:00PM,Feb 7 - May 17,"Obrusnikova,Iva","[['BHAN342'], []]"
BHAN445080,LEC,"Health, Physical Activity, & Disability",NEWRK,3 Hrs,T,4:00PM - 7:00PM,Feb 7 - May 17,"Obrusnikova,Iva","[['BHAN342'], []]"
BHAN460010L,LAB,Coaching Performance Practicum,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Hayman,John T","[['KAAP210', 'KAAP220', 'KAAP320', 'BHAN390'], []]"
BHAN464010,INT,Health Behavior Science Internship: HEALTH BEHAVIOR SCIENCE,NEWRK,6-9 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Peterson,P Michael","[[], [['KAAP220', 'KAAP309']]]"
BHAN466000,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BHAN468000,IND,Senior Special Topics,NEWRK,1-4 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BHAN490010,LEC,Development of Health Promotion Programs,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Lodyga,Marc Gregory","[['BHAN334'], []]"
BHAN645050,LEC,"Health, Physical Activity, & Disability",NEWRK,3 Hrs,T,4:00PM - 7:00PM,Feb 7 - May 17,"Obrusnikova,Iva",[]
BHAN666000,IND,Special Problem,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BHAN820010,LEC,Social and Environmental Determinants of Health Behavior,NEWRK,3 Hrs,M,3:35PM - 6:35PM,Feb 7 - May 17,"Patterson,Freda",[]
BHAN820011,LEC,Social and Environmental Determinants of Health Behavior,NEWRK,3 Hrs,M,7:00PM - 10:00PM,Feb 7 - May 17,"Patterson,Freda",[]
BHAN856050,LEC,Multivariable Biostatistics for Population Health,NEWRK,3 Hrs,R,4:00PM - 7:00PM,Feb 7 - May 17,"Davey,Adam","[[], [['STAT656', 'permiss']]]"
BINF610010,LEC,Applied Machine Learning,NEWRK,3 Hrs,W,2:30PM - 3:20PM,Feb 7 - May 17,"Liao,Li",[]
BINF640010,LEC,Databases for Bioinformatics,NEWRK,3 Hrs,W,5:45PM - 6:45PM,Feb 7 - May 17,"Kuyuk,Huseyin",[]
BINF640194,LEC,Databases for Bioinformatics,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Kuyuk,Huseyin",[]
BINF644010,LEC,Bioinformatics,NEWRK,3 Hrs,W,11:15AM - 12:05PM,Feb 7 - May 17,"Arighi,Cecilia Noemi",[]
BINF644194,LEC,Bioinformatics,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Arighi,Cecilia Noemi",[]
BINF650010,LEC,Protein Modifications,NEWRK,3 Hrs,,Canceled,,,[]
BINF666000,IND,Special Problem,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BINF667016,LEC,Seminar: BIG DATA SOCIAL BEHAV HLTH SC,NEWRK,1-12 Hrs,W,1:00PM - 2:00PM,Feb 7 - May 17,"Chen,Fang Fang",[]
BINF695010,LEC,Computational System Biology,NEWRK,3 Hrs,,Canceled,,,[]
BINF864000,INT,Internship,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BINF865010D,DIS,Seminar,NEWRK,0-1 Hrs,M,3:30PM - 4:30PM,Feb 7 - May 17,"Hoober,Karen Louise",[]
BINF869000,IND,Master's Thesis,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BINF964000,IND,Pre-Candidacy Study,NEWRK,3-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BINF969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
BISC103710,LEC,Principles of Biology,WILM,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"McDevit,Daniel Christopher",[]
BISC104010,LEC,Principles of Biology with Laboratory,NEWRK,4 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Sikes,Robert Allen",[]
BISC104011,LEC,Principles of Biology with Laboratory,NEWRK,4 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Sikes,Robert Allen",[]
BISC104020L,LAB,Principles of Biology with Laboratory,NEWRK,0 Hrs,T,8:30AM - 10:45AM,Feb 7 - May 17,"Sekowski,Kimberly Anne",[]
BISC104021L,LAB,Principles of Biology with Laboratory,NEWRK,0 Hrs,T,11:00AM - 1:15PM,Feb 7 - May 17,"Sekowski,Kimberly Anne",[]
BISC104030L,LAB,Principles of Biology with Laboratory,NEWRK,0 Hrs,W,8:30AM - 10:45AM,Feb 7 - May 17,"Sekowski,Kimberly Anne",[]
BISC104031L,LAB,Principles of Biology with Laboratory,NEWRK,0 Hrs,W,11:00AM - 1:15PM,Feb 7 - May 17,"Sekowski,Kimberly Anne",[]
BISC104032L,LAB,Principles of Biology with Laboratory,NEWRK,0 Hrs,W,2:00PM - 4:15PM,Feb 7 - May 17,"Sekowski,Kimberly Anne",[]
BISC104033L,LAB,Principles of Biology with Laboratory,NEWRK,0 Hrs,W,4:30PM - 6:45PM,Feb 7 - May 17,"Sekowski,Kimberly Anne",[]
BISC104034L,LAB,Principles of Biology with Laboratory,NEWRK,0 Hrs,W,7:00PM - 9:15PM,Feb 7 - May 17,"Sekowski,Kimberly Anne",[]
BISC104040L,LAB,Principles of Biology with Laboratory,NEWRK,0 Hrs,R,8:30AM - 10:45AM,Feb 7 - May 17,"Sekowski,Kimberly Anne",[]
BISC104041L,LAB,Principles of Biology with Laboratory,NEWRK,0 Hrs,R,11:00AM - 1:15PM,Feb 7 - May 17,"Sekowski,Kimberly Anne",[]
